player_id,player_name,team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PM_total,PM_per_game,PM_per100,PACE,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,USG_pct,ORB_pct,DRB_pct,TRB_pct,STL_per100poss,BLK_per100poss,Foul_per_poss,FT_allowed_rate_per100,FT_rate,rapm_per100,orapm_per100,drapm_per100,on_court_poss,games_played,poss_per_game
21,李愷諺,新北國王,4,424,500.0,6640.0,110.67,110:40,1660.0,27.67,27:40,27.0,6.75,5.4,8.78,27.0,6.75,5.4,8.78,11.0,2.75,2.2,3.58,18.0,4.5,3.6,5.86,9.0,2.25,1.8,2.93,9.0,2.25,1.8,2.93,2.0,0.5,0.4,0.65,11.0,2.75,2.2,3.58,3.0,0.75,0.6,0.98,8.0,2.0,1.6,2.6,6.0,1.5,1.2,1.95,6.0,1.5,1.2,1.95,5.0,1.25,1.0,1.63,0.0,0.0,0.0,0.0,8.0,2.0,1.6,2.6,7.0,1.75,1.4,2.28,48.0,12.0,9.6,15.61,42.2,49.6,-7.4,-37.0,-9.25,-7.4,108.43,0.44,0.42,0.5,0.22,0.27,0.2,0.1,7.97,0.09,0.14,0.11,1.0,0.0,0.01,9.6,0.41,-1.34,-0.68,0.87,500.0,4,125.0
24,蘇士軒,新北國王,4,361,426.0,5989.0,99.82,99:49,1497.25,24.95,24:57,27.0,6.75,6.34,9.74,25.0,6.25,5.87,9.02,11.0,2.75,2.58,3.97,14.0,3.5,3.29,5.05,6.0,1.5,1.41,2.16,11.0,2.75,2.58,3.97,5.0,1.25,1.17,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.94,1.44,17.0,4.25,3.99,6.13,2.0,0.5,0.47,0.72,3.0,0.75,0.7,1.08,3.0,0.75,0.7,1.08,2.0,0.5,0.47,0.72,12.0,3.0,2.82,4.33,43.0,10.75,10.09,15.51,46.01,46.01,0.0,0.0,0.0,0.0,102.43,0.54,0.54,0.43,0.45,,0.07,0.03,6.34,0.05,0.33,0.17,0.7,0.7,0.03,10.09,0.0,0.02,0.17,0.15,426.0,4,106.5
29,林書緯,新北國王,4,580,681.0,9237.0,153.95,153:57,2309.25,38.49,38:29,87.0,21.75,12.78,20.34,63.0,15.75,9.25,14.73,32.0,8.0,4.7,7.48,33.0,8.25,4.85,7.72,15.0,3.75,2.2,3.51,30.0,7.5,4.41,7.02,17.0,4.25,2.5,3.98,7.0,1.75,1.03,1.64,6.0,1.5,0.88,1.4,6.0,1.5,0.88,1.4,19.0,4.75,2.79,4.44,28.0,7.0,4.11,6.55,3.0,0.75,0.44,0.7,0.0,0.0,0.0,0.0,10.0,2.5,1.47,2.34,9.0,2.25,1.32,2.1,81.0,20.25,11.89,18.94,46.55,46.11,0.44,3.0,0.75,0.44,106.16,0.64,0.66,0.45,0.57,0.86,0.13,0.33,11.17,0.05,0.3,0.14,0.44,0.0,0.01,11.89,0.11,0.25,0.28,0.26,681.0,4,170.2
34,沃許本,新北國王,2,232,266.0,3752.0,62.53,62:32,1876.0,31.27,31:16,31.0,15.5,11.65,17.85,22.0,11.0,8.27,12.67,13.0,6.5,4.89,7.48,22.0,11.0,8.27,12.67,13.0,6.5,4.89,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.26,3.45,5.0,2.5,1.88,2.88,5.0,2.5,1.88,2.88,15.0,7.5,5.64,8.64,3.0,1.5,1.13,1.73,1.0,0.5,0.38,0.58,1.0,0.5,0.38,0.58,2.0,1.0,0.75,1.15,6.0,3.0,2.26,3.45,24.0,12.0,9.02,13.82,48.12,52.63,-4.51,-12.0,-6.0,-4.51,102.09,0.59,0.63,0.59,,0.83,0.08,0.08,10.02,0.11,0.5,0.27,0.38,0.38,0.02,9.02,0.27,-0.68,0.31,0.88,266.0,2,133.0
13029,杰倫,新北國王,4,572,676.0,9254.0,154.23,154:14,2313.5,38.56,38:34,75.0,18.75,11.09,17.51,62.0,15.5,9.17,14.47,25.0,6.25,3.7,5.84,37.0,9.25,5.47,8.64,18.0,4.5,2.66,4.2,25.0,6.25,3.7,5.84,7.0,1.75,1.04,1.63,24.0,6.0,3.55,5.6,18.0,4.5,2.66,4.2,7.0,1.75,1.04,1.63,26.0,6.5,3.85,6.07,19.0,4.75,2.81,4.43,5.0,1.25,0.74,1.17,2.0,0.5,0.3,0.47,16.0,4.0,2.37,3.73,15.0,3.75,2.22,3.5,74.0,18.5,10.95,17.27,45.27,46.45,-1.18,-8.0,-2.0,-1.18,105.19,0.46,0.52,0.49,0.28,0.75,0.18,0.23,13.1,0.06,0.34,0.17,0.74,0.3,0.02,10.95,0.39,-0.14,-0.05,0.26,676.0,4,169.0
40,謝亞軒,新北中信特攻,2,275,320.0,4471.0,74.52,74:31,2235.5,37.26,37:16,36.0,18.0,11.25,17.39,26.0,13.0,8.12,12.56,13.0,6.5,4.06,6.28,10.0,5.0,3.12,4.83,6.0,3.0,1.88,2.9,16.0,8.0,5.0,7.73,7.0,3.5,2.19,3.38,3.0,1.5,0.94,1.45,3.0,1.5,0.94,1.45,1.0,0.5,0.31,0.48,8.0,4.0,2.5,3.86,5.0,2.5,1.56,2.42,2.0,1.0,0.62,0.97,1.0,0.5,0.31,0.48,5.0,2.5,1.56,2.42,3.0,1.5,0.94,1.45,20.0,10.0,6.25,9.66,44.06,46.56,-2.5,-8.0,-4.0,-2.5,103.06,0.63,0.66,0.6,0.44,1.0,0.15,0.13,10.1,0.02,0.36,0.11,0.62,0.31,0.01,6.25,0.12,0.02,0.05,0.12,320.0,2,160.0
43,林韋翰,新北中信特攻,2,257,300.0,4194.0,69.9,69:54,2097.0,34.95,34:57,21.0,10.5,7.0,10.82,22.0,11.0,7.33,11.33,8.0,4.0,2.67,4.12,6.0,3.0,2.0,3.09,3.0,1.5,1.0,1.55,16.0,8.0,5.33,8.24,5.0,2.5,1.67,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.67,1.03,7.0,3.5,2.33,3.61,10.0,5.0,3.33,5.15,5.0,2.5,1.67,2.58,0.0,0.0,0.0,0.0,4.0,2.0,1.33,2.06,7.0,3.5,2.33,3.61,27.0,13.5,9.0,13.91,40.33,48.33,-8.0,-24.0,-12.0,-8.0,103.0,0.48,0.48,0.5,0.31,,0.15,0.26,8.67,0.03,0.39,0.11,1.67,0.0,0.02,9.0,0.0,-0.76,-0.48,0.32,300.0,2,150.0
10877,阿巴西,新北中信特攻,2,313,370.0,4984.0,83.07,83:04,2492.0,41.53,41:32,24.0,12.0,6.49,10.4,35.0,17.5,9.46,15.17,9.0,4.5,2.43,3.9,15.0,7.5,4.05,6.5,6.0,3.0,1.62,2.6,20.0,10.0,5.41,8.67,3.0,1.5,0.81,1.3,3.0,1.5,0.81,1.3,3.0,1.5,0.81,1.3,1.0,0.5,0.27,0.43,4.0,2.0,1.08,1.73,6.0,3.0,1.62,2.6,1.0,0.5,0.27,0.43,1.0,0.5,0.27,0.43,3.0,1.5,0.81,1.3,1.0,0.5,0.27,0.43,29.0,14.5,7.84,12.57,41.08,48.92,-7.84,-29.0,-14.5,-7.84,106.9,0.3,0.33,0.4,0.15,1.0,0.08,0.13,10.63,0.01,0.18,0.05,0.27,0.27,0.0,7.84,0.09,-0.9,-0.45,0.51,370.0,2,185.0
10880,內馬,新北中信特攻,2,250,286.0,4081.0,68.02,68:01,2040.5,34.01,34:00,28.0,14.0,9.79,14.82,29.0,14.5,10.14,15.35,10.0,5.0,3.5,5.29,18.0,9.0,6.29,9.53,8.0,4.0,2.8,4.23,11.0,5.5,3.85,5.82,2.0,1.0,0.7,1.06,10.0,5.0,3.5,5.29,6.0,3.0,2.1,3.18,5.0,2.5,1.75,2.65,18.0,9.0,6.29,9.53,3.0,1.5,1.05,1.59,2.0,1.0,0.7,1.06,1.0,0.5,0.35,0.53,2.0,1.0,0.7,1.06,8.0,4.0,2.8,4.23,19.0,9.5,6.64,10.06,43.01,46.15,-3.15,-9.0,-4.5,-3.15,100.92,0.38,0.42,0.44,0.18,0.6,0.06,0.08,12.38,0.08,0.62,0.26,0.7,0.35,0.03,6.64,0.34,-0.04,-0.09,0.02,286.0,2,143.0
10881,飛克,新北中信特攻,2,254,296.0,4066.0,67.77,67:46,2033.0,33.88,33:53,26.0,13.0,8.78,13.81,14.0,7.0,4.73,7.44,7.0,3.5,2.36,3.72,13.0,6.5,4.39,6.91,7.0,3.5,2.36,3.72,1.0,0.5,0.34,0.53,0.0,0.0,0.0,0.0,16.0,8.0,5.41,8.5,12.0,6.0,4.05,6.37,5.0,2.5,1.69,2.66,10.0,5.0,3.38,5.31,9.0,4.5,3.04,4.78,2.0,1.0,0.68,1.06,0.0,0.0,0.0,0.0,6.0,3.0,2.03,3.19,7.0,3.5,2.36,3.72,25.0,12.5,8.45,13.28,43.58,47.64,-4.05,-12.0,-6.0,-4.05,104.83,0.5,0.62,0.54,0.0,0.75,0.22,0.24,9.14,0.08,0.45,0.17,0.68,0.0,0.02,8.45,1.14,-0.25,0.01,0.23,296.0,2,148.0
